"","DATETIME","YR","MONTH","DAY","HR","TEMP","RH","WS","PREC","LAT","LONG","TZ","ID","MINUTE","JULIAN","PERCENT_CURED","DATE","TIMESTAMP","TIMEZONE","SOLRAD","SUNRISE","SUNSET","SUNLIGHT_HOURS"
"1",2007-05-10 08:00:00,2007,5,10,8,14.78,94.9,2.7324,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 08:00:00,-5,0.321824300260066,4.74495896771461,19.4500494245756,14.705090456861
"2",2007-05-10 09:00:00,2007,5,10,9,17.44,79.11,3.6663,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 09:00:00,-5,0.406475462101548,4.74495896771461,19.4500494245756,14.705090456861
"3",2007-05-10 10:00:00,2007,5,10,10,21.21,62.95,4.359,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 10:00:00,-5,0.472302260840804,4.74495896771461,19.4500494245756,14.705090456861
"4",2007-05-10 11:00:00,2007,5,10,11,23.6,46.17,8.21,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 11:00:00,-5,0.514818708927682,4.74495896771461,19.4500494245756,14.705090456861
"5",2007-05-10 12:00:00,2007,5,10,12,24.55,41.53,9.42,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 12:00:00,-5,0.531127380686814,4.74495896771461,19.4500494245756,14.705090456861
"6",2007-05-10 13:00:00,2007,5,10,13,22.37,47.13,6.737,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 13:00:00,-5,0.520116867089169,4.74495896771461,19.4500494245756,14.705090456861
"7",2007-05-10 14:00:00,2007,5,10,14,18.11,88.2,2.116,0.5,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 14:00:00,-5,0.482537516440693,4.74495896771461,19.4500494245756,14.705090456861
"8",2007-05-10 15:00:00,2007,5,10,15,21.55,65.61,2.478,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 15:00:00,-5,0.420950299385267,4.74495896771461,19.4500494245756,14.705090456861
"9",2007-05-10 16:00:00,2007,5,10,16,23.02,51.56,4.689,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 16:00:00,-5,0.339552282987528,4.74495896771461,19.4500494245756,14.705090456861
"10",2007-05-10 17:00:00,2007,5,10,17,23.94,47.2,2.393,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 17:00:00,-5,0.243890607548402,4.74495896771461,19.4500494245756,14.705090456861
"11",2007-05-10 18:00:00,2007,5,10,18,25.37,46.1,6.836,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 18:00:00,-5,0.14048445816067,4.74495896771461,19.4500494245756,14.705090456861
"12",2007-05-10 19:00:00,2007,5,10,19,23.84,50.09,4.198,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 19:00:00,-5,0.0363807930183657,4.74495896771461,19.4500494245756,14.705090456861
"13",2007-05-10 20:00:00,2007,5,10,20,20.53,68.85,6.274,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 20:00:00,-5,3.70523987297051e-17,4.74495896771461,19.4500494245756,14.705090456861
"14",2007-05-10 21:00:00,2007,5,10,21,18.15,77.97,3.545,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 21:00:00,-5,3.70523987297051e-17,4.74495896771461,19.4500494245756,14.705090456861
"15",2007-05-10 22:00:00,2007,5,10,22,15.81,87.8,1.713,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 22:00:00,-5,3.70523987297051e-17,4.74495896771461,19.4500494245756,14.705090456861
"16",2007-05-10 23:00:00,2007,5,10,23,15.6,89.7,2.605,0,46.013925,-77.4180437,"America/Toronto","STN",0,130,84.4,2007-05-10,2007-05-10 23:00:00,-5,3.70523987297051e-17,4.74495896771461,19.4500494245756,14.705090456861
"17",2007-05-11,2007,5,11,0,14.1,92.6,2.403,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"18",2007-05-11 01:00:00,2007,5,11,1,14.62,89.5,5.118,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 01:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"19",2007-05-11 02:00:00,2007,5,11,2,12.78,95.8,2.899,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 02:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"20",2007-05-11 03:00:00,2007,5,11,3,13.46,95.4,4.189,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 03:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"21",2007-05-11 04:00:00,2007,5,11,4,12.54,98,2.675,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 04:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"22",2007-05-11 05:00:00,2007,5,11,5,11.05,99.8,3.53,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 05:00:00,-5,0.0176775334273696,4.72279199784611,19.470851495831,14.7480594979849
"23",2007-05-11 06:00:00,2007,5,11,6,11.22,99.8,4.528,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 06:00:00,-5,0.115031052938604,4.72279199784611,19.470851495831,14.7480594979849
"24",2007-05-11 07:00:00,2007,5,11,7,13.19,92.4,7.526,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 07:00:00,-5,0.21303664714475,4.72279199784611,19.470851495831,14.7480594979849
"25",2007-05-11 08:00:00,2007,5,11,8,14.04,89.1,9.25,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 08:00:00,-5,0.305015396762559,4.72279199784611,19.470851495831,14.7480594979849
"26",2007-05-11 09:00:00,2007,5,11,9,14.61,87.6,8.08,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 09:00:00,-5,0.384699102007649,4.72279199784611,19.470851495831,14.7480594979849
"27",2007-05-11 10:00:00,2007,5,11,10,14.1,81.1,9.8,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 10:00:00,-5,0.446657450051116,4.72279199784611,19.470851495831,14.7480594979849
"28",2007-05-11 11:00:00,2007,5,11,11,14.17,63.28,11.33,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 11:00:00,-5,0.486668081864809,4.72279199784611,19.470851495831,14.7480594979849
"29",2007-05-11 12:00:00,2007,5,11,12,14.44,59.49,10.53,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 12:00:00,-5,0.502004339011321,4.72279199784611,19.470851495831,14.7480594979849
"30",2007-05-11 13:00:00,2007,5,11,13,14.61,51.85,14.21,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 13:00:00,-5,0.49162108091048,4.72279199784611,19.470851495831,14.7480594979849
"31",2007-05-11 14:00:00,2007,5,11,14,16.81,36.79,13.26,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 14:00:00,-5,0.456225909442712,4.72279199784611,19.470851495831,14.7480594979849
"32",2007-05-11 15:00:00,2007,5,11,15,17.46,32.67,13.17,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 15:00:00,-5,0.398230947050261,4.72279199784611,19.470851495831,14.7480594979849
"33",2007-05-11 16:00:00,2007,5,11,16,16.78,30.83,13.27,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 16:00:00,-5,0.321588454578963,4.72279199784611,19.470851495831,14.7480594979849
"34",2007-05-11 17:00:00,2007,5,11,17,16.44,30.42,12.19,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 17:00:00,-5,0.231521491233032,4.72279199784611,19.470851495831,14.7480594979849
"35",2007-05-11 18:00:00,2007,5,11,18,15.62,32.02,11.04,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 18:00:00,-5,0.134167971721797,4.72279199784611,19.470851495831,14.7480594979849
"36",2007-05-11 19:00:00,2007,5,11,19,14.24,33.6,14.13,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 19:00:00,-5,0.0361623775156519,4.72279199784611,19.470851495831,14.7480594979849
"37",2007-05-11 20:00:00,2007,5,11,20,11.92,37.01,11.48,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 20:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"38",2007-05-11 21:00:00,2007,5,11,21,10.37,40.74,9.28,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 21:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"39",2007-05-11 22:00:00,2007,5,11,22,9.31,43.82,7.82,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 22:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"40",2007-05-11 23:00:00,2007,5,11,23,7.876,43.54,11.58,0,46.013925,-77.4180437,"America/Toronto","STN",0,131,83.77,2007-05-11,2007-05-11 23:00:00,-5,3.49333574271329e-17,4.72279199784611,19.470851495831,14.7480594979849
"41",2007-05-12,2007,5,12,0,6.11,47,7.308,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"42",2007-05-12 01:00:00,2007,5,12,1,4.922,50.38,6.712,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 01:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"43",2007-05-12 02:00:00,2007,5,12,2,3.796,54.38,4.913,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 02:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"44",2007-05-12 03:00:00,2007,5,12,3,2.785,54.8,4.528,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 03:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"45",2007-05-12 04:00:00,2007,5,12,4,1.523,60.37,4.488,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 04:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"46",2007-05-12 05:00:00,2007,5,12,5,0.339,65.48,3.366,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 05:00:00,-5,0.0233131792987409,4.70108303584283,19.4915264641654,14.7904434283226
"47",2007-05-12 06:00:00,2007,5,12,6,0.581,66.2,4.098,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 06:00:00,-5,0.138683279572105,4.70108303584283,19.4915264641654,14.7904434283226
"48",2007-05-12 07:00:00,2007,5,12,7,1.25,64.54,5.846,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 07:00:00,-5,0.254821988011182,4.70108303584283,19.4915264641654,14.7904434283226
"49",2007-05-12 08:00:00,2007,5,12,8,3.182,57.38,5.836,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 08:00:00,-5,0.363814643564139,4.70108303584283,19.4915264641654,14.7904434283226
"50",2007-05-12 09:00:00,2007,5,12,9,4.122,52,6.84,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 09:00:00,-5,0.458233576873922,4.70108303584283,19.4915264641654,14.7904434283226
"51",2007-05-12 10:00:00,2007,5,12,10,6.611,42.82,5.524,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 10:00:00,-5,0.531644293670135,4.70108303584283,19.4915264641654,14.7904434283226
"52",2007-05-12 11:00:00,2007,5,12,11,7.417,36.16,11.05,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 11:00:00,-5,0.57904397492006,4.70108303584283,19.4915264641654,14.7904434283226
"53",2007-05-12 12:00:00,2007,5,12,12,9.26,26.33,11.26,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 12:00:00,-5,0.597202410678192,4.70108303584283,19.4915264641654,14.7904434283226
"54",2007-05-12 13:00:00,2007,5,12,13,10.55,26.33,7.758,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 13:00:00,-5,0.584882133555849,4.70108303584283,19.4915264641654,14.7904434283226
"55",2007-05-12 14:00:00,2007,5,12,14,10.96,23.5,9.74,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 14:00:00,-5,0.542922750078698,4.70108303584283,19.4915264641654,14.7904434283226
"56",2007-05-12 15:00:00,2007,5,12,15,11.3,23.33,9.26,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 15:00:00,-5,0.474183722889546,4.70108303584283,19.4915264641654,14.7904434283226
"57",2007-05-12 16:00:00,2007,5,12,16,13.15,20.13,7.014,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 16:00:00,-5,0.383349503094721,4.70108303584283,19.4915264641654,14.7904434283226
"58",2007-05-12 17:00:00,2007,5,12,17,12.43,18.59,10.59,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 17:00:00,-5,0.276610292662594,4.70108303584283,19.4915264641654,14.7904434283226
"59",2007-05-12 18:00:00,2007,5,12,18,12.53,18.56,9.79,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 18:00:00,-5,0.16124019238923,4.70108303584283,19.4915264641654,14.7904434283226
"60",2007-05-12 19:00:00,2007,5,12,19,12.16,20.67,11.95,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 19:00:00,-5,0.0451014839501534,4.70108303584283,19.4915264641654,14.7904434283226
"61",2007-05-12 20:00:00,2007,5,12,20,10.32,21.22,8.55,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 20:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"62",2007-05-12 21:00:00,2007,5,12,21,8.39,23.85,6.17,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 21:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"63",2007-05-12 22:00:00,2007,5,12,22,4.92,35.02,3.47,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 22:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"64",2007-05-12 23:00:00,2007,5,12,23,2.649,41.45,3.45,0,46.013925,-77.4180437,"America/Toronto","STN",0,132,83.14,2007-05-12,2007-05-12 23:00:00,-5,4.14573655438524e-17,4.70108303584283,19.4915264641654,14.7904434283226
"65",2007-05-13,2007,5,13,0,0.567,50.5,3.459,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"66",2007-05-13 01:00:00,2007,5,13,1,-0.376,60.12,5.17,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 01:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"67",2007-05-13 02:00:00,2007,5,13,2,-1.23,67.36,4.769,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 02:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"68",2007-05-13 03:00:00,2007,5,13,3,-2.652,72.92,5.806,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 03:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"69",2007-05-13 04:00:00,2007,5,13,4,-3.403,73.64,4.57,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 04:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"70",2007-05-13 05:00:00,2007,5,13,5,-3.608,81.1,4.434,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 05:00:00,-5,0.0344745110412366,4.67984207591298,19.5120633862646,14.8322213103517
"71",2007-05-13 06:00:00,2007,5,13,6,-3.062,77.7,5.35,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 06:00:00,-5,0.189711872164052,4.67984207591298,19.5120633862646,14.8322213103517
"72",2007-05-13 07:00:00,2007,5,13,7,0.39,63.52,5.402,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 07:00:00,-5,0.34597964703859,4.67984207591298,19.5120633862646,14.8322213103517
"73",2007-05-13 08:00:00,2007,5,13,8,4.072,48.34,6.56,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 08:00:00,-5,0.492628445051858,4.67984207591298,19.5120633862646,14.8322213103517
"74",2007-05-13 09:00:00,2007,5,13,9,7.023,36.41,5.806,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 09:00:00,-5,0.619664392967851,4.67984207591298,19.5120633862646,14.8322213103517
"75",2007-05-13 10:00:00,2007,5,13,10,9.09,32.34,6.654,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 10:00:00,-5,0.718430200872922,4.67984207591298,19.5120633862646,14.8322213103517
"76",2007-05-13 11:00:00,2007,5,13,11,11.24,26.91,12.04,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 11:00:00,-5,0.782195142176557,4.67984207591298,19.5120633862646,14.8322213103517
"77",2007-05-13 12:00:00,2007,5,13,12,12.59,26.06,10.13,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 12:00:00,-5,0.806613741505461,4.67984207591298,19.5120633862646,14.8322213103517
"78",2007-05-13 13:00:00,2007,5,13,13,13.64,23.39,11.26,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 13:00:00,-5,0.790021911669011,4.67984207591298,19.5120633862646,14.8322213103517
"79",2007-05-13 14:00:00,2007,5,13,14,15.41,22.64,11.25,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 14:00:00,-5,0.733550358451267,4.67984207591298,19.5120633862646,14.8322213103517
"80",2007-05-13 15:00:00,2007,5,13,15,16.16,21.14,11.34,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 15:00:00,-5,0.641047524880364,4.67984207591298,19.5120633862646,14.8322213103517
"81",2007-05-13 16:00:00,2007,5,13,16,16.78,19.78,16.51,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 16:00:00,-5,0.518817326195999,4.67984207591298,19.5120633862646,14.8322213103517
"82",2007-05-13 17:00:00,2007,5,13,17,17.49,19.88,12.96,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 17:00:00,-5,0.375189548443556,4.67984207591298,19.5120633862646,14.8322213103517
"83",2007-05-13 18:00:00,2007,5,13,18,17.63,19.13,10.15,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 18:00:00,-5,0.219952187320741,4.67984207591298,19.5120633862646,14.8322213103517
"84",2007-05-13 19:00:00,2007,5,13,19,17.36,21.28,12.27,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 19:00:00,-5,0.0636844124462032,4.67984207591298,19.5120633862646,14.8322213103517
"85",2007-05-13 20:00:00,2007,5,13,20,15.38,25.51,6.279,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 20:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"86",2007-05-13 21:00:00,2007,5,13,21,9.98,41.28,4.659,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 21:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"87",2007-05-13 22:00:00,2007,5,13,22,6.717,53.51,3.655,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 22:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"88",2007-05-13 23:00:00,2007,5,13,23,6.39,53.76,3.188,0,46.013925,-77.4180437,"America/Toronto","STN",0,133,82.51,2007-05-13,2007-05-13 23:00:00,-5,5.58630632055519e-17,4.67984207591298,19.5120633862646,14.8322213103517
"89",2007-05-14,2007,5,14,0,5.776,59.4,3.136,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14,-5,5.56019199940818e-17,4.65907906249932,19.5324509251271,14.8733718626278
"90",2007-05-14 01:00:00,2007,5,14,1,5.264,62.23,4.028,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 01:00:00,-5,5.56019199940818e-17,4.65907906249932,19.5324509251271,14.8733718626278
"91",2007-05-14 02:00:00,2007,5,14,2,3.523,69.5,2.864,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 02:00:00,-5,5.56019199940818e-17,4.65907906249932,19.5324509251271,14.8733718626278
"92",2007-05-14 03:00:00,2007,5,14,3,2.308,74.2,2.814,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 03:00:00,-5,5.56019199940818e-17,4.65907906249932,19.5324509251271,14.8733718626278
"93",2007-05-14 04:00:00,2007,5,14,4,1.284,79.67,3.357,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 04:00:00,-5,5.56019199940818e-17,4.65907906249932,19.5324509251271,14.8733718626278
"94",2007-05-14 05:00:00,2007,5,14,5,0.27,84.5,1.858,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 05:00:00,-5,0.037274127085868,4.65907906249932,19.5324509251271,14.8733718626278
"95",2007-05-14 06:00:00,2007,5,14,6,-0.41,88.4,2.027,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 06:00:00,-5,0.191565512140571,4.65907906249932,19.5324509251271,14.8733718626278
"96",2007-05-14 07:00:00,2007,5,14,7,3.001,80.8,0.681,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 07:00:00,-5,0.346879020612196,4.65907906249932,19.5324509251271,14.8733718626278
"97",2007-05-14 08:00:00,2007,5,14,8,8.6,58.8,2.066,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 08:00:00,-5,0.492630293566111,4.65907906249932,19.5324509251271,14.8733718626278
"98",2007-05-14 09:00:00,2007,5,14,9,12.6,45.4,3.18,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 09:00:00,-5,0.618886622615874,4.65907906249932,19.5324509251271,14.8733718626278
"99",2007-05-14 10:00:00,2007,5,14,10,15.11,32.81,4.444,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 10:00:00,-5,0.717043847585192,4.65907906249932,19.5324509251271,14.8733718626278
"100",2007-05-14 11:00:00,2007,5,14,11,17.56,26.46,9.38,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 11:00:00,-5,0.78041271580489,4.65907906249932,19.5324509251271,14.8733718626278
"101",2007-05-14 12:00:00,2007,5,14,12,19.88,18.99,14.35,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 12:00:00,-5,0.804674743627802,4.65907906249932,19.5324509251271,14.8733718626278
"102",2007-05-14 13:00:00,2007,5,14,13,20.66,17.9,14.86,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 13:00:00,-5,0.788176513952693,4.65907906249932,19.5324509251271,14.8733718626278
"103",2007-05-14 14:00:00,2007,5,14,14,19.95,18.72,15.92,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 14:00:00,-5,0.732042353867308,4.65907906249932,19.5324509251271,14.8733718626278
"104",2007-05-14 15:00:00,2007,5,14,15,19.71,20.05,13.87,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 15:00:00,-5,0.64009771361538,4.65907906249932,19.5324509251271,14.8733718626278
"105",2007-05-14 16:00:00,2007,5,14,16,18.31,24.01,12.23,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 16:00:00,-5,0.518608468484377,4.65907906249932,19.5324509251271,14.8733718626278
"106",2007-05-14 17:00:00,2007,5,14,17,17.39,24.83,9.76,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 17:00:00,-5,0.375853909759506,4.65907906249932,19.5324509251271,14.8733718626278
"107",2007-05-14 18:00:00,2007,5,14,18,17.09,25.27,6.086,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 18:00:00,-5,0.221562524704803,4.65907906249932,19.5324509251271,14.8733718626278
"108",2007-05-14 19:00:00,2007,5,14,19,16.21,32.5,4.424,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 19:00:00,-5,0.0662490162331778,4.65907906249932,19.5324509251271,14.8733718626278
"109",2007-05-14 20:00:00,2007,5,14,20,15.26,41.72,2.77,0,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 20:00:00,-5,5.56019199940818e-17,4.65907906249932,19.5324509251271,14.8733718626278
"110",2007-05-14 21:00:00,2007,5,14,21,10.49,96,3.869,1.8,46.013925,-77.4180437,"America/Toronto","STN",0,134,81.88,2007-05-14,2007-05-14 21:00:00,-5,5.56019199940818e-17,4.65907906249932,19.5324509251271,14.8733718626278
